param : 	c_inv	c_maint	gwp_constr	lifetime	c_p	fmin_perc	fmax_perc	f_min	f_max := 
BE-DE-LU-NL	TS_DEC_ADVCOGEN_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_DEC_ADVCOGEN_H2	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_DEC_BOILER_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_DEC_BOILER_WOOD	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_DEC_BOILER_OIL	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_DHN_DAILY	3.0	0.0086	0.0	40	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_DHN_SEASONAL	0.54	0.003	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_HIGH_TEMP	28.03	0.28	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	GAS_STORAGE	0.051158	0.001309164	0.0	30	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	H2_STORAGE	6.19	0.03	0.0	20	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	DIESEL_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	GASOLINE_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	LFO_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	AMMONIA_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	METHANOL_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	PT_STORAGE	36.9568	0.3695	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	ST_STORAGE	19.099	0.1909	0.0	25	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	TS_COLD	25.0	0.3	0.0	20	1.0	0	1.0	0.0	Infinity
BE-DE-LU-NL	CO2_STORAGE	49.5	0.495	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	NUCLEAR	4845.734619	102.930986	707.88	60	0.849	0	1.0	0.0	0.0
DK-SE	CCGT	771.9917595	19.73031183	183.79	25	0.85	0	1.0	0.0	Infinity
DK-SE	CCGT_AMMONIA	771.99	19.55202588	183.79	25	0.961538462	0	1.0	0.0	Infinity
DK-SE	COAL_US	2516.705684	29.70315573	331.6	35	0.868	0	1.0	0.0	Infinity
DK-SE	COAL_IGCC	3245.809533	48.94653057	331.6	35	0.856	0	1.0	0.0	Infinity
DK-SE	PV	870.0	10.815	2081.43	25	1.0	0	1.0	0.601	175.0
DK-SE	PT_POWER_BLOCK	1044.57	62.65	0.0	25	1.0	0	1.0	0.0	0.0
DK-SE	ST_POWER_BLOCK	50.0	5.0	0.0	25	1.0	0	1.0	0.0	0.0
DK-SE	STIRLING_DISH	6820.0	107.18	0.0	30	1.0	0	0.0	0.0	0.0
DK-SE	WIND_ONSHORE	1040.0	2.89	622.85	30	1.0	0	1.0	9.067	96.6
DK-SE	WIND_OFFSHORE	4974.633942	9.78	622.85	30	1.0	0	1.0	1.271	127.0
DK-SE	HYDRO_DAM	4200.6993	21.0018	1692.88	40	1.0	0	1.0	15.956	15.967
DK-SE	HYDRO_RIVER	5044.919936	50.4447982	1262.82	40	1.0	0	1.0	0.007	0.009
DK-SE	NEW_TIDAL_STREAM	2769.0	4.0	0.0	20	1.0	0	0.0	0.0	0.0
DK-SE	TIDAL_STREAM	3752.0	165.0	0.0	20	1.0	0	1.0	0.0	0.0
DK-SE	TIDAL_RANGE	2867.0	178.0	0.0	40	1.0	0	1.0	0.0	0.0
DK-SE	WAVE	1909.0	42.0	0.0	20	1.0	0	0.0	0.0	0.0
DK-SE	GEOTHERMAL	7488.0	142.272	24929.09	30	0.86	0	1.0	0.0	1.5
DK-SE	IND_COGEN_GAS	1408.03446	92.61166776	1024.32	25	0.85	0	1.0	0.0	Infinity
DK-SE	IND_COGEN_WOOD	1080.794082	40.49068265	165.33	25	0.85	0	1.0	0.0	Infinity
DK-SE	IND_COGEN_WASTE	2927.867778	111.3212848	647.82	25	0.85	0	1.0	0.0	Infinity
DK-SE	IND_BOILER_GAS	58.89128196	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
DK-SE	IND_BOILER_WOOD	115.1793239	2.303586478	28.87	17	0.9	0	1.0	0.0	Infinity
DK-SE	IND_BOILER_OIL	54.85532353	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
DK-SE	IND_BOILER_COAL	115.1793239	2.303586478	48.18	17	0.9	0	1.0	0.0	Infinity
DK-SE	IND_BOILER_WASTE	115.1793239	2.303586478	28.87	17	0.9	0	1.0	0.0	Infinity
DK-SE	IND_DIRECT_ELEC	332.3438524	1.507631801	1.47	15	0.95	0	1.0	0.0	Infinity
DK-SE	DHN_HP_ELEC	344.7607454	11.9955052	174.79	25	0.95	0	1.0	0.0	Infinity
DK-SE	DHN_COGEN_GAS	1254.490121	37.53160408	490.88	25	0.85	0	1.0	0.0	Infinity
DK-SE	DHN_COGEN_WOOD	1080.794082	40.49068265	165.33	25	0.85	0	1.0	0.0	Infinity
DK-SE	DHN_COGEN_WASTE	2927.867778	111.3212848	647.82	25	0.85	0	1.0	0.0	Infinity
DK-SE	DHN_COGEN_WET_BIOMASS	2287.0	228.7	1024.0	25	0.75	0	1.0	0.0	Infinity
DK-SE	DHN_COGEN_BIO_HYDROLYSIS	4536.899731	221.6894187	647.8	15	0.85	0	1.0	0.0	Infinity
DK-SE	DHN_BOILER_GAS	58.89128196	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
DK-SE	DHN_BOILER_WOOD	115.1793239	2.303586478	28.87	17	0.9	0	1.0	0.0	Infinity
DK-SE	DHN_BOILER_OIL	54.85532353	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
DK-SE	DHN_DEEP_GEO	1500.0	57.04	808.76	30	0.85	0	1.0	0.0	0.0
DK-SE	DHN_SOLAR	362.0	0.433	221.22	30	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_HP_ELEC	492.0404532	21.05066017	164.89	18	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_THHP_GAS	315.6849892	9.467178575	381.93	20	1.0	0	0.0	0.0	Infinity
DK-SE	DEC_COGEN_GAS	1408.03446	92.61166776	1024.32	20	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_COGEN_OIL	1305.562319	81.96460343	1024.32	20	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_ADVCOGEN_GAS	7242.27924	144.8450229	2193.45	20	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_ADVCOGEN_H2	7242.27924	144.8450229	2193.45	20	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_BOILER_GAS	158.5354434	4.756999719	21.09	17	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_BOILER_WOOD	462.4403034	16.18129038	21.09	17	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_BOILER_OIL	142.3822455	8.54012548	21.09	17	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_SOLAR	719.0748197	8.090645191	221.22	20	1.0	0	1.0	0.0	Infinity
DK-SE	DEC_DIRECT_ELEC	39.97565315	0.177919281	1.47	15	1.0	0	1.0	0.0	Infinity
DK-SE	BIG_SPLIT	232.0	9.333	0.0	15	1.0	0	1.0	0.0	Infinity
DK-SE	CHILLER_WC	119.0	4.76	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	TRAMWAY_TROLLEY	625.0	12.5	0.0	30	0.342465753	0	0.3	0.0	Infinity
DK-SE	BUS_COACH_DIESEL	611.1111111	30.55555556	0.0	15	0.296803653	0	1.0	0.0	Infinity
DK-SE	BUS_COACH_HYDIESEL	833.3333333	33.33333333	0.0	15	0.296803653	0	1.0	0.0	Infinity
DK-SE	BUS_COACH_CNG_STOICH	611.1111111	30.55555556	0.0	15	0.296803653	0	1.0	0.0	Infinity
DK-SE	BUS_COACH_FC_HYBRIDH2	1041.666667	31.25	0.0	15	0.296803653	0	1.0	0.0	Infinity
DK-SE	TRAIN_PUB	1506.024096	54.35274934	0.0	40	0.275072894	0	0.5	0.0	Infinity
DK-SE	CAR_GASOLINE	420.29	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	CAR_DIESEL	434.45	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	CAR_NG	429.38	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	CAR_METHANOL	420.29	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	CAR_HEV	429.41	34.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	CAR_PHEV	456.37	34.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	CAR_BEV	433.83	10.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	CAR_FUEL_CELL	672.41	10.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
DK-SE	TRAIN_FREIGHT	104.4155844	2.088311688	0.0	40	0.342465753	0	1.0	0.0	Infinity
DK-SE	BOAT_FREIGHT_DIESEL	76.38888889	3.819444444	0.0	40	0.114155251	0	1.0	0.0	Infinity
DK-SE	BOAT_FREIGHT_NG	76.38888889	3.819444444	0.0	40	0.114155251	0	1.0	0.0	Infinity
DK-SE	BOAT_FREIGHT_METHANOL	76.38888889	3.819444444	0.0	40	0.114155251	0	1.0	0.0	Infinity
DK-SE	TRUCK_DIESEL	371.1111111	18.55555556	0.0	15	0.092592593	0	1.0	0.0	Infinity
DK-SE	TRUCK_METHANOL	371.1111111	18.55555556	0.0	15	0.092592593	0	1.0	0.0	Infinity
DK-SE	TRUCK_FUEL_CELL	402.2222222	12.06666667	0.0	15	0.092592593	0	1.0	0.0	Infinity
DK-SE	TRUCK_ELEC	771.1111111	23.13333333	0.0	15	0.092592593	0	1.0	0.0	Infinity
DK-SE	TRUCK_NG	371.1111111	18.55555556	0.0	15	0.092592593	0	1.0	0.0	Infinity
DK-SE	EFFICIENCY	3320.0	0.0	0.0	1	1.0	0	1.0	0.0	Infinity
DK-SE	DHN	825.8825733	0.0	0.0	60	1.0	0	1.0	0.0	Infinity
DK-SE	GRID	446394.729	0.0	0.0	80	1.0	0	1.0	0.0	Infinity
DK-SE	PT_COLLECTOR	4504.71429	62.65	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	ST_COLLECTOR	100.0	5.0	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	H2_ELECTROLYSIS	696.2025316	19.14556962	0.0	15	0.9	0	1.0	0.0	Infinity
DK-SE	SMR	681.2435621	64.43487218	0.0	25	0.86	0	1.0	0.0	Infinity
DK-SE	H2_BIOMASS	2525.386272	195.7018447	0.0	25	0.86	0	1.0	0.0	Infinity
DK-SE	GASIFICATION_SNG	2743.8056	139.9381965	0.0	25	0.85	0	1.0	0.0	Infinity
DK-SE	SYN_METHANATION	262.1968349	66.99276316	0.0	40	1.0	0	1.0	0.0	Infinity
DK-SE	BIOMETHANATION	986.0473827	13.65909091	0.0	20	0.85	0	1.0	0.0	Infinity
DK-SE	BIO_HYDROLYSIS	1591.909355	108.53745	0.0	15	0.85	0	1.0	0.0	Infinity
DK-SE	PYROLYSIS_TO_LFO	1344.22	61.09697026	0.0	25	0.85	0	1.0	0.0	Infinity
DK-SE	PYROLYSIS_TO_FUELS	1365.0	38.0	0.0	25	0.85	0	1.0	0.0	Infinity
DK-SE	ATM_CCS	5160.0	129.6	0.0	40	1.0	0	1.0	0.0	Infinity
DK-SE	INDUSTRY_CCS	2580.0	64.8	0.0	40	1.0	0	1.0	0.0	Infinity
DK-SE	SYN_METHANOLATION	1679.651653	47.66486711	0.0	20	0.95	0	1.0	0.0	Infinity
DK-SE	METHANE_TO_METHANOL	958.5822643	41.91520353	0.0	25	0.85	0	1.0	0.0	Infinity
DK-SE	BIOMASS_TO_METHANOL	2520.0	38.5	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	HABER_BOSCH	847.0	16.56	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	AMMONIA_TO_H2	681.24	62.8658412	0.0	25	0.86	0	1.0	0.0	Infinity
DK-SE	OIL_TO_HVC	395.0	2.1	0.0	15	1.0	0	1.0	0.0	Infinity
DK-SE	GAS_TO_HVC	797.6	19.93997837	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	BIOMASS_TO_HVC	1743.0	52.0	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	METHANOL_TO_HVC	697.2	62.748	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	BATT_LI	302.0	0.62	61.3	15	1.0	0	1.0	0.0	10.0
DK-SE	CAES	38.938	3.1799	0.0	50	1.0	0	1.0	0.0	Infinity
DK-SE	BEV_BATT	0.0	0.0	0.0	1	1.0	0	1.0	0.0	Infinity
DK-SE	PHEV_BATT	0.0	0.0	0.0	1	1.0	0	1.0	0.0	Infinity
DK-SE	DAM_STORAGE	0.0	0.0	0.0	1	1.0	0	1.0	7187.387	7187.388
DK-SE	PHS	58.8	0.0	8.33	50	1.0	0	1.0	0.0	1102.001
DK-SE	TS_DEC_DIRECT_ELEC	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_HP_ELEC	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_THHP_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_COGEN_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_COGEN_OIL	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_ADVCOGEN_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_ADVCOGEN_H2	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_BOILER_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_BOILER_WOOD	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DEC_BOILER_OIL	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DHN_DAILY	3.0	0.0086	0.0	40	1.0	0	1.0	0.0	Infinity
DK-SE	TS_DHN_SEASONAL	0.54	0.003	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_HIGH_TEMP	28.03	0.28	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	GAS_STORAGE	0.051158	0.001309164	0.0	30	1.0	0	1.0	0.0	Infinity
DK-SE	H2_STORAGE	6.19	0.03	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	DIESEL_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	GASOLINE_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	LFO_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	AMMONIA_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	METHANOL_STORAGE	0.01	0.000397	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	PT_STORAGE	36.9568	0.3695	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	ST_STORAGE	19.099	0.1909	0.0	25	1.0	0	1.0	0.0	Infinity
DK-SE	TS_COLD	25.0	0.3	0.0	20	1.0	0	1.0	0.0	Infinity
DK-SE	CO2_STORAGE	49.5	0.495	0.0	20	1.0	0	1.0	0.0	Infinity
ES-PT	NUCLEAR	100000.0	102.930986	707.88	60	0.849	0	1.0	0.0	0.0
ES-PT	CCGT	771.9917595	19.73031183	183.79	25	0.85	0	1.0	0.0	Infinity
ES-PT	CCGT_AMMONIA	771.99	19.55202588	183.79	25	0.961538462	0	1.0	0.0	Infinity
ES-PT	COAL_US	2516.705684	29.70315573	331.6	35	0.868	0	1.0	0.0	Infinity
ES-PT	COAL_IGCC	3245.809533	48.94653057	331.6	35	0.856	0	1.0	0.0	Infinity
ES-PT	PV	870.0	10.815	2081.43	25	1.0	0	1.0	6.948	946.0
ES-PT	PT_POWER_BLOCK	1044.57	62.65	0.0	25	1.0	0	1.0	0.0	0.0
ES-PT	ST_POWER_BLOCK	50.0	5.0	0.0	25	1.0	0	1.0	0.0	23.0
ES-PT	STIRLING_DISH	6820.0	107.18	0.0	30	1.0	0	0.0	0.0	0.0
ES-PT	WIND_ONSHORE	1040.0	2.89	622.85	30	1.0	0	1.0	27.921	201.6
ES-PT	WIND_OFFSHORE	4974.633942	9.78	622.85	30	1.0	0	1.0	0.0	6.0
ES-PT	HYDRO_DAM	4200.6993	21.0018	1692.88	40	1.0	0	1.0	19.701	19.703
ES-PT	HYDRO_RIVER	5044.919936	50.4447982	1262.82	40	1.0	0	1.0	3.942	3.944
ES-PT	NEW_TIDAL_STREAM	2769.0	4.0	0.0	20	1.0	0	0.0	0.0	0.0
ES-PT	TIDAL_STREAM	3752.0	165.0	0.0	20	1.0	0	1.0	0.0	0.07
ES-PT	TIDAL_RANGE	2867.0	178.0	0.0	40	1.0	0	1.0	0.0	0.07
ES-PT	WAVE	1909.0	42.0	0.0	20	1.0	0	0.0	0.0	0.0
ES-PT	GEOTHERMAL	7488.0	142.272	24929.09	30	0.86	0	1.0	0.0	3.7
ES-PT	IND_COGEN_GAS	1408.03446	92.61166776	1024.32	25	0.85	0	1.0	0.0	Infinity
ES-PT	IND_COGEN_WOOD	1080.794082	40.49068265	165.33	25	0.85	0	1.0	0.0	Infinity
ES-PT	IND_COGEN_WASTE	2927.867778	111.3212848	647.82	25	0.85	0	1.0	0.0	Infinity
ES-PT	IND_BOILER_GAS	58.89128196	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
ES-PT	IND_BOILER_WOOD	115.1793239	2.303586478	28.87	17	0.9	0	1.0	0.0	Infinity
ES-PT	IND_BOILER_OIL	54.85532353	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
ES-PT	IND_BOILER_COAL	115.1793239	2.303586478	48.18	17	0.9	0	1.0	0.0	Infinity
ES-PT	IND_BOILER_WASTE	115.1793239	2.303586478	28.87	17	0.9	0	1.0	0.0	Infinity
ES-PT	IND_DIRECT_ELEC	332.3438524	1.507631801	1.47	15	0.95	0	1.0	0.0	Infinity
ES-PT	DHN_HP_ELEC	344.7607454	11.9955052	174.79	25	0.95	0	1.0	0.0	Infinity
ES-PT	DHN_COGEN_GAS	1254.490121	37.53160408	490.88	25	0.85	0	1.0	0.0	Infinity
ES-PT	DHN_COGEN_WOOD	1080.794082	40.49068265	165.33	25	0.85	0	1.0	0.0	Infinity
ES-PT	DHN_COGEN_WASTE	2927.867778	111.3212848	647.82	25	0.85	0	1.0	0.0	Infinity
ES-PT	DHN_COGEN_WET_BIOMASS	2287.0	228.7	1024.0	25	0.75	0	1.0	0.0	Infinity
ES-PT	DHN_COGEN_BIO_HYDROLYSIS	4536.899731	221.6894187	647.8	15	0.85	0	1.0	0.0	Infinity
ES-PT	DHN_BOILER_GAS	58.89128196	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
ES-PT	DHN_BOILER_WOOD	115.1793239	2.303586478	28.87	17	0.9	0	1.0	0.0	Infinity
ES-PT	DHN_BOILER_OIL	54.85532353	1.179885757	12.32	17	0.95	0	1.0	0.0	Infinity
ES-PT	DHN_DEEP_GEO	1500.0	57.04	808.76	30	0.85	0	1.0	0.0	0.0
ES-PT	DHN_SOLAR	362.0	0.433	221.22	30	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_HP_ELEC	492.0404532	21.05066017	164.89	18	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_THHP_GAS	315.6849892	9.467178575	381.93	20	1.0	0	0.0	0.0	Infinity
ES-PT	DEC_COGEN_GAS	1408.03446	92.61166776	1024.32	20	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_COGEN_OIL	1305.562319	81.96460343	1024.32	20	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_ADVCOGEN_GAS	7242.27924	144.8450229	2193.45	20	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_ADVCOGEN_H2	7242.27924	144.8450229	2193.45	20	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_BOILER_GAS	158.5354434	4.756999719	21.09	17	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_BOILER_WOOD	462.4403034	16.18129038	21.09	17	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_BOILER_OIL	142.3822455	8.54012548	21.09	17	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_SOLAR	719.0748197	8.090645191	221.22	20	1.0	0	1.0	0.0	Infinity
ES-PT	DEC_DIRECT_ELEC	39.97565315	0.177919281	1.47	15	1.0	0	1.0	0.0	Infinity
ES-PT	BIG_SPLIT	232.0	9.333	0.0	15	1.0	0	1.0	0.0	Infinity
ES-PT	CHILLER_WC	119.0	4.76	0.0	20	1.0	0	1.0	0.0	Infinity
ES-PT	TRAMWAY_TROLLEY	625.0	12.5	0.0	30	0.342465753	0	0.3	0.0	Infinity
ES-PT	BUS_COACH_DIESEL	611.1111111	30.55555556	0.0	15	0.296803653	0	1.0	0.0	Infinity
ES-PT	BUS_COACH_HYDIESEL	833.3333333	33.33333333	0.0	15	0.296803653	0	1.0	0.0	Infinity
ES-PT	BUS_COACH_CNG_STOICH	611.1111111	30.55555556	0.0	15	0.296803653	0	1.0	0.0	Infinity
ES-PT	BUS_COACH_FC_HYBRIDH2	1041.666667	31.25	0.0	15	0.296803653	0	1.0	0.0	Infinity
ES-PT	TRAIN_PUB	1506.024096	54.35274934	0.0	40	0.275072894	0	0.5	0.0	Infinity
ES-PT	CAR_GASOLINE	420.29	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	CAR_DIESEL	434.45	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	CAR_NG	429.38	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	CAR_METHANOL	420.29	24.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	CAR_HEV	429.41	34.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	CAR_PHEV	456.37	34.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	CAR_BEV	433.83	10.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	CAR_FUEL_CELL	672.41	10.0	0.0	10	0.051369863	0	1.0	0.0	Infinity
ES-PT	TRAIN_FREIGHT	104.4155844	2.088311688	0.0	40	0.342465753	0	1.0	0.0	Infinity
ES-PT	BOAT_FREIGHT_DIESEL	76.38888889	3.819444444	0.0	40	0.114155251	0	1.0	0.0	Infinity
ES-PT	BOAT_FREIGHT_NG	76.38888889	3.819444444	0.0	40	0.114155251	0	1.0	0.0	Infinity
ES-PT	BOAT_FREIGHT_METHANOL	76.38888889	3.819444444	0.0	40	0.114155251	0	1.0	0.0	Infinity
ES-PT	TRUCK_DIESEL	371.1111111	18.55555556	0.0	15	0.092592593	0	1.0	0.0	Infinity
ES-PT	TRUCK_METHANOL	371.1111111	18.55555556	0.0	15	0.092592593	0	1.0	0.0	Infinity
ES-PT	TRUCK_FUEL_CELL	402.2222222	12.06666667	0.0	15	0.092592593	0	1.0	0.0	Infinity
ES-PT	TRUCK_ELEC	771.1111111	23.13333333	0.0	15	0.092592593	0	1.0	0.0	Infinity
ES-PT	TRUCK_NG	371.1111111	18.55555556	0.0	15	0.092592593	0	1.0	0.0	Infinity
ES-PT	EFFICIENCY	3320.0	0.0	0.0	1	1.0	0	1.0	0.0	Infinity
ES-PT	DHN	825.8825733	0.0	0.0	60	1.0	0	1.0	0.0	Infinity
ES-PT	GRID	446394.729	0.0	0.0	80	1.0	0	1.0	0.0	Infinity
ES-PT	PT_COLLECTOR	4504.71429	62.65	0.0	25	1.0	0	1.0	0.0	Infinity
ES-PT	ST_COLLECTOR	100.0	5.0	0.0	25	1.0	0	1.0	0.0	Infinity
ES-PT	H2_ELECTROLYSIS	696.2025316	19.14556962	0.0	15	0.9	0	1.0	0.0	Infinity
ES-PT	SMR	681.2435621	64.43487218	0.0	25	0.86	0	1.0	0.0	Infinity
ES-PT	H2_BIOMASS	2525.386272	195.7018447	0.0	25	0.86	0	1.0	0.0	Infinity
ES-PT	GASIFICATION_SNG	2743.8056	139.9381965	0.0	25	0.85	0	1.0	0.0	Infinity
ES-PT	SYN_METHANATION	262.1968349	66.99276316	0.0	40	1.0	0	1.0	0.0	Infinity
ES-PT	BIOMETHANATION	986.0473827	13.65909091	0.0	20	0.85	0	1.0	0.0	Infinity
ES-PT	BIO_HYDROLYSIS	1591.909355	108.53745	0.0	15	0.85	0	1.0	0.0	Infinity
ES-PT	PYROLYSIS_TO_LFO	1344.22	61.09697026	0.0	25	0.85	0	1.0	0.0	Infinity
ES-PT	PYROLYSIS_TO_FUELS	1365.0	38.0	0.0	25	0.85	0	1.0	0.0	Infinity
ES-PT	ATM_CCS	5160.0	129.6	0.0	40	1.0	0	1.0	0.0	Infinity
ES-PT	INDUSTRY_CCS	2580.0	64.8	0.0	40	1.0	0	1.0	0.0	Infinity
ES-PT	SYN_METHANOLATION	1679.651653	47.66486711	0.0	20	0.95	0	1.0	0.0	Infinity
ES-PT	METHANE_TO_METHANOL	958.5822643	41.91520353	0.0	25	0.85	0	1.0	0.0	Infinity
ES-PT	BIOMASS_TO_METHANOL	2520.0	38.5	0.0	20	1.0	0	1.0	0.0	Infinity
ES-PT	HABER_BOSCH	847.0	16.56	0.0	20	1.0	0	1.0	0.0	Infinity
ES-PT	AMMONIA_TO_H2	681.24	62.8658412	0.0	25	0.86	0	1.0	0.0	Infinity
ES-PT	OIL_TO_HVC	395.0	2.1	0.0	15	1.0	0	1.0	0.0	Infinity
ES-PT	GAS_TO_HVC	797.6	19.93997837	0.0	25	1.0	0	1.0	0.0	Infinity
ES-PT	BIOMASS_TO_HVC	1743.0	52.0	0.0	20	1.0	0	1.0	0.0	Infinity
ES-PT	METHANOL_TO_HVC	697.2	62.748	0.0	20	1.0	0	1.0	0.0	Infinity
ES-PT	BATT_LI	302.0	0.62	61.3	15	1.0	0	1.0	0.0	10.0
ES-PT	CAES	38.938	3.1799	0.0	50	1.0	0	1.0	0.0	Infinity
ES-PT	BEV_BATT	0.0	0.0	0.0	1	1.0	0	1.0	0.0	Infinity
ES-PT	PHEV_BATT	0.0	0.0	0.0	1	1.0	0	1.0	0.0	Infinity
ES-PT	DAM_STORAGE	0.0	0.0	0.0	1	1.0	0	1.0	8839.186	8839.197
ES-PT	PHS	58.8	0.0	8.33	50	1.0	0	1.0	1637.0	5172.0
ES-PT	TS_DEC_DIRECT_ELEC	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
ES-PT	TS_DEC_HP_ELEC	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
ES-PT	TS_DEC_THHP_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
ES-PT	TS_DEC_COGEN_GAS	18.97181384	0.132802697	0.0	25	1.0	0	1.0	0.0	Infinity
